Date,Year,Month,Month number,Quarter,Weekday,Draw index,Balls,LuckyStars,Ball sum,Low ball count,High ball count,Odd ball count,Even ball count,Birthday ball count,Consecutive pairs,Star sum,Jackpot prize GBP,UK jackpot winners,Total jackpot winners,Jackpot won,Rollover count,Winning ticket information,Ball set,Ball machine,Result URL,Fetch error
2006-05-05,2006,May,5,Q2,Friday,117,"[4, 8, 14, 16, 50]","[3, 9]",92,4,1,0,5,4,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-05-2006,HTTP Error 403: Forbidden
2006-05-12,2006,May,5,Q2,Friday,118,"[5, 20, 23, 34, 50]","[1, 5]",132,3,2,2,3,3,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-05-2006,HTTP Error 403: Forbidden
2006-05-19,2006,May,5,Q2,Friday,119,"[3, 5, 25, 34, 49]","[5, 8]",116,3,2,4,1,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-05-2006,HTTP Error 403: Forbidden
2006-05-26,2006,May,5,Q2,Friday,120,"[2, 12, 21, 41, 49]","[3, 7]",125,3,2,3,2,3,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-05-2006,HTTP Error 403: Forbidden
2006-06-02,2006,June,6,Q2,Friday,121,"[7, 8, 27, 41, 48]","[1, 6]",131,2,3,3,2,3,1,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-06-2006,HTTP Error 403: Forbidden
2006-06-09,2006,June,6,Q2,Friday,122,"[3, 12, 15, 34, 39]","[4, 6]",103,3,2,3,2,3,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-06-2006,HTTP Error 403: Forbidden
2006-06-16,2006,June,6,Q2,Friday,123,"[1, 16, 26, 30, 36]","[3, 9]",109,2,3,1,4,4,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-06-2006,HTTP Error 403: Forbidden
2006-06-23,2006,June,6,Q2,Friday,124,"[9, 21, 30, 43, 44]","[1, 9]",147,2,3,3,2,3,1,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-06-2006,HTTP Error 403: Forbidden
2006-06-30,2006,June,6,Q2,Friday,125,"[6, 15, 16, 40, 43]","[1, 2]",120,3,2,2,3,3,1,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-06-2006,HTTP Error 403: Forbidden
2006-07-07,2006,July,7,Q3,Friday,126,"[7, 9, 18, 35, 43]","[5, 7]",112,3,2,4,1,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-07-2006,HTTP Error 403: Forbidden
2006-07-14,2006,July,7,Q3,Friday,127,"[1, 7, 17, 31, 36]","[2, 8]",92,3,2,4,1,4,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-07-2006,HTTP Error 403: Forbidden
2006-07-21,2006,July,7,Q3,Friday,128,"[2, 4, 9, 38, 50]","[6, 8]",103,3,2,1,4,3,0,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-07-2006,HTTP Error 403: Forbidden
2006-07-28,2006,July,7,Q3,Friday,129,"[3, 8, 12, 29, 43]","[6, 7]",95,3,2,3,2,4,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-07-2006,HTTP Error 403: Forbidden
2006-08-04,2006,August,8,Q3,Friday,130,"[1, 14, 15, 26, 32]","[3, 7]",88,3,2,2,3,4,1,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-08-2006,HTTP Error 403: Forbidden
2006-08-11,2006,August,8,Q3,Friday,131,"[27, 28, 31, 46, 47]","[2, 5]",179,0,5,3,2,3,2,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-08-2006,HTTP Error 403: Forbidden
2006-08-18,2006,August,8,Q3,Friday,132,"[12, 37, 39, 40, 50]","[1, 2]",178,1,4,2,3,1,1,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-08-2006,HTTP Error 403: Forbidden
2006-08-25,2006,August,8,Q3,Friday,133,"[10, 28, 40, 47, 48]","[6, 8]",173,1,4,1,4,2,1,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-08-2006,HTTP Error 403: Forbidden
2006-09-01,2006,September,9,Q3,Friday,134,"[3, 7, 25, 45, 50]","[6, 9]",130,3,2,4,1,3,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-09-2006,HTTP Error 403: Forbidden
2006-09-08,2006,September,9,Q3,Friday,135,"[1, 10, 12, 32, 33]","[1, 8]",88,3,2,2,3,3,1,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-09-2006,HTTP Error 403: Forbidden
2006-09-15,2006,September,9,Q3,Friday,136,"[6, 10, 16, 26, 49]","[7, 9]",107,3,2,1,4,4,0,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-09-2006,HTTP Error 403: Forbidden
2006-09-22,2006,September,9,Q3,Friday,137,"[10, 29, 30, 45, 49]","[3, 8]",163,1,4,3,2,3,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-09-2006,HTTP Error 403: Forbidden
2006-09-29,2006,September,9,Q3,Friday,138,"[1, 3, 6, 18, 24]","[5, 8]",52,5,0,2,3,5,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-09-2006,HTTP Error 403: Forbidden
2006-10-06,2006,October,10,Q4,Friday,139,"[5, 11, 22, 35, 38]","[7, 8]",111,3,2,3,2,3,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-10-2006,HTTP Error 403: Forbidden
2006-10-13,2006,October,10,Q4,Friday,140,"[2, 25, 32, 38, 41]","[3, 5]",138,2,3,2,3,2,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-10-2006,HTTP Error 403: Forbidden
2006-10-20,2006,October,10,Q4,Friday,141,"[10, 19, 34, 45, 47]","[3, 6]",155,2,3,3,2,2,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-10-2006,HTTP Error 403: Forbidden
2006-10-27,2006,October,10,Q4,Friday,142,"[3, 4, 8, 44, 50]","[7, 8]",109,3,2,1,4,3,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-10-2006,HTTP Error 403: Forbidden
2006-11-03,2006,November,11,Q4,Friday,143,"[11, 13, 24, 44, 49]","[3, 9]",141,3,2,3,2,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-03-11-2006,HTTP Error 403: Forbidden
2006-11-10,2006,November,11,Q4,Friday,144,"[14, 21, 27, 30, 36]","[2, 3]",128,2,3,2,3,4,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-10-11-2006,HTTP Error 403: Forbidden
2006-11-17,2006,November,11,Q4,Friday,145,"[12, 22, 32, 33, 36]","[2, 6]",135,2,3,1,4,2,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-11-2006,HTTP Error 403: Forbidden
2006-11-24,2006,November,11,Q4,Friday,146,"[5, 8, 17, 25, 40]","[1, 5]",95,4,1,3,2,4,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-11-2006,HTTP Error 403: Forbidden
2006-12-01,2006,December,12,Q4,Friday,147,"[4, 8, 16, 37, 41]","[2, 5]",106,3,2,2,3,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-12-2006,HTTP Error 403: Forbidden
2006-12-08,2006,December,12,Q4,Friday,148,"[16, 17, 18, 36, 47]","[1, 2]",134,3,2,2,3,3,2,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-12-2006,HTTP Error 403: Forbidden
2006-12-15,2006,December,12,Q4,Friday,149,"[9, 23, 35, 37, 42]","[3, 7]",146,2,3,4,1,2,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-12-2006,HTTP Error 403: Forbidden
2006-12-22,2006,December,12,Q4,Friday,150,"[9, 11, 20, 38, 43]","[2, 3]",121,3,2,3,2,3,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-12-2006,HTTP Error 403: Forbidden
2006-12-29,2006,December,12,Q4,Friday,151,"[6, 9, 13, 14, 35]","[3, 4]",77,4,1,3,2,4,1,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-12-2006,HTTP Error 403: Forbidden
2007-01-05,2007,January,1,Q1,Friday,152,"[17, 19, 29, 36, 45]","[5, 6]",146,2,3,4,1,3,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-01-2007,HTTP Error 403: Forbidden
2007-01-12,2007,January,1,Q1,Friday,153,"[8, 11, 14, 19, 25]","[3, 5]",77,5,0,3,2,5,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-01-2007,HTTP Error 403: Forbidden
2007-01-19,2007,January,1,Q1,Friday,154,"[5, 13, 27, 33, 42]","[2, 4]",120,2,3,4,1,3,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-01-2007,HTTP Error 403: Forbidden
2007-01-26,2007,January,1,Q1,Friday,155,"[11, 15, 23, 30, 38]","[4, 9]",117,3,2,3,2,4,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-01-2007,HTTP Error 403: Forbidden
2007-02-02,2007,February,2,Q1,Friday,156,"[14, 23, 27, 30, 36]","[1, 6]",130,2,3,2,3,4,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-02-2007,HTTP Error 403: Forbidden
2007-02-09,2007,February,2,Q1,Friday,157,"[14, 16, 30, 36, 46]","[2, 8]",142,2,3,0,5,3,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-02-2007,HTTP Error 403: Forbidden
2007-02-16,2007,February,2,Q1,Friday,158,"[8, 19, 20, 39, 50]","[6, 9]",136,3,2,2,3,3,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-02-2007,HTTP Error 403: Forbidden
2007-02-23,2007,February,2,Q1,Friday,159,"[2, 15, 18, 20, 22]","[2, 5]",77,5,0,1,4,5,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-02-2007,HTTP Error 403: Forbidden
2007-03-02,2007,March,3,Q1,Friday,160,"[3, 16, 34, 38, 48]","[5, 8]",139,2,3,1,4,2,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-03-2007,HTTP Error 403: Forbidden
2007-03-09,2007,March,3,Q1,Friday,161,"[2, 3, 25, 43, 48]","[6, 9]",121,3,2,3,2,3,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-03-2007,HTTP Error 403: Forbidden
2007-03-16,2007,March,3,Q1,Friday,162,"[4, 14, 31, 45, 49]","[4, 9]",143,2,3,3,2,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-03-2007,HTTP Error 403: Forbidden
2007-03-23,2007,March,3,Q1,Friday,163,"[5, 13, 17, 40, 43]","[1, 3]",118,3,2,4,1,3,0,4,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-03-2007,HTTP Error 403: Forbidden
2007-03-30,2007,March,3,Q1,Friday,164,"[9, 17, 19, 41, 46]","[1, 8]",132,3,2,4,1,3,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-03-2007,HTTP Error 403: Forbidden
2007-04-06,2007,April,4,Q2,Friday,165,"[15, 23, 29, 41, 48]","[3, 6]",156,2,3,4,1,3,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-04-2007,HTTP Error 403: Forbidden
2007-04-13,2007,April,4,Q2,Friday,166,"[7, 20, 25, 38, 41]","[3, 7]",131,3,2,3,2,3,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-04-2007,HTTP Error 403: Forbidden
2007-04-20,2007,April,4,Q2,Friday,167,"[23, 26, 32, 41, 45]","[3, 7]",167,1,4,3,2,2,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-04-2007,HTTP Error 403: Forbidden
2007-04-27,2007,April,4,Q2,Friday,168,"[7, 18, 27, 36, 44]","[1, 2]",132,2,3,2,3,3,0,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-04-2007,HTTP Error 403: Forbidden
2007-05-04,2007,May,5,Q2,Friday,169,"[6, 17, 35, 41, 45]","[1, 5]",144,2,3,4,1,2,0,6,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-05-2007,HTTP Error 403: Forbidden
2007-05-11,2007,May,5,Q2,Friday,170,"[7, 12, 26, 29, 49]","[2, 6]",123,2,3,3,2,4,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-05-2007,HTTP Error 403: Forbidden
2007-05-18,2007,May,5,Q2,Friday,171,"[26, 34, 37, 39, 49]","[2, 6]",185,0,5,3,2,1,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-05-2007,HTTP Error 403: Forbidden
2007-05-25,2007,May,5,Q2,Friday,172,"[25, 26, 29, 49, 50]","[7, 8]",179,1,4,3,2,3,2,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-05-2007,HTTP Error 403: Forbidden
2007-06-01,2007,June,6,Q2,Friday,173,"[6, 22, 37, 41, 42]","[6, 9]",148,2,3,2,3,2,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-06-2007,HTTP Error 403: Forbidden
2007-06-08,2007,June,6,Q2,Friday,174,"[1, 15, 17, 25, 45]","[2, 8]",103,4,1,5,0,4,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-06-2007,HTTP Error 403: Forbidden
2007-06-15,2007,June,6,Q2,Friday,175,"[5, 7, 14, 21, 40]","[3, 8]",87,4,1,3,2,4,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-06-2007,HTTP Error 403: Forbidden
2007-06-22,2007,June,6,Q2,Friday,176,"[11, 16, 17, 22, 34]","[5, 6]",100,4,1,2,3,4,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-06-2007,HTTP Error 403: Forbidden
2007-06-29,2007,June,6,Q2,Friday,177,"[8, 12, 28, 33, 45]","[1, 3]",126,2,3,2,3,3,0,4,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-06-2007,HTTP Error 403: Forbidden
2007-07-06,2007,July,7,Q3,Friday,178,"[4, 5, 19, 39, 41]","[8, 9]",108,3,2,4,1,3,1,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-07-2007,HTTP Error 403: Forbidden
2007-07-13,2007,July,7,Q3,Friday,179,"[9, 13, 15, 31, 48]","[3, 6]",116,3,2,4,1,4,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-07-2007,HTTP Error 403: Forbidden
2007-07-20,2007,July,7,Q3,Friday,180,"[10, 21, 25, 26, 50]","[4, 9]",132,3,2,2,3,4,1,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-07-2007,HTTP Error 403: Forbidden
2007-07-27,2007,July,7,Q3,Friday,181,"[1, 4, 21, 29, 41]","[7, 8]",96,3,2,4,1,4,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-07-2007,HTTP Error 403: Forbidden
2007-08-03,2007,August,8,Q3,Friday,182,"[10, 30, 33, 37, 41]","[1, 8]",151,1,4,3,2,2,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-03-08-2007,HTTP Error 403: Forbidden
2007-08-10,2007,August,8,Q3,Friday,183,"[23, 40, 42, 43, 49]","[2, 6]",197,1,4,3,2,1,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-10-08-2007,HTTP Error 403: Forbidden
2007-08-17,2007,August,8,Q3,Friday,184,"[2, 3, 13, 38, 42]","[7, 8]",98,3,2,2,3,3,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-17-08-2007,HTTP Error 403: Forbidden
2007-08-24,2007,August,8,Q3,Friday,185,"[1, 3, 16, 42, 48]","[2, 3]",110,3,2,2,3,3,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-24-08-2007,HTTP Error 403: Forbidden
2007-08-31,2007,August,8,Q3,Friday,186,"[6, 18, 22, 23, 37]","[5, 6]",106,4,1,2,3,4,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-31-08-2007,HTTP Error 403: Forbidden
2007-09-07,2007,September,9,Q3,Friday,187,"[2, 3, 33, 34, 42]","[3, 5]",114,2,3,2,3,2,2,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-09-2007,HTTP Error 403: Forbidden
2007-09-14,2007,September,9,Q3,Friday,188,"[5, 9, 11, 29, 33]","[7, 9]",87,3,2,5,0,4,0,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-09-2007,HTTP Error 403: Forbidden
2007-09-21,2007,September,9,Q3,Friday,189,"[1, 17, 32, 35, 37]","[1, 8]",122,2,3,4,1,2,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-09-2007,HTTP Error 403: Forbidden
2007-09-28,2007,September,9,Q3,Friday,190,"[22, 30, 34, 35, 44]","[4, 5]",165,1,4,1,4,2,1,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-09-2007,HTTP Error 403: Forbidden
2007-10-05,2007,October,10,Q4,Friday,191,"[11, 20, 27, 35, 44]","[2, 5]",137,2,3,3,2,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-05-10-2007,HTTP Error 403: Forbidden
2007-10-12,2007,October,10,Q4,Friday,192,"[21, 32, 36, 46, 47]","[3, 4]",182,1,4,2,3,1,1,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-12-10-2007,HTTP Error 403: Forbidden
2007-10-19,2007,October,10,Q4,Friday,193,"[7, 18, 34, 35, 40]","[7, 8]",134,2,3,2,3,2,1,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-19-10-2007,HTTP Error 403: Forbidden
2007-10-26,2007,October,10,Q4,Friday,194,"[7, 20, 38, 40, 43]","[1, 8]",148,2,3,2,3,2,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-26-10-2007,HTTP Error 403: Forbidden
2007-11-02,2007,November,11,Q4,Friday,195,"[3, 16, 18, 19, 40]","[1, 2]",96,4,1,2,3,4,1,3,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-11-2007,HTTP Error 403: Forbidden
2007-11-09,2007,November,11,Q4,Friday,196,"[5, 14, 22, 25, 36]","[5, 6]",102,4,1,2,3,4,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-11-2007,HTTP Error 403: Forbidden
2007-11-16,2007,November,11,Q4,Friday,197,"[9, 18, 23, 33, 37]","[1, 8]",120,3,2,4,1,3,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-11-2007,HTTP Error 403: Forbidden
2007-11-23,2007,November,11,Q4,Friday,198,"[2, 10, 22, 29, 48]","[3, 9]",111,3,2,1,4,4,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-11-2007,HTTP Error 403: Forbidden
2007-11-30,2007,November,11,Q4,Friday,199,"[12, 19, 20, 30, 38]","[7, 9]",119,3,2,1,4,4,1,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-11-2007,HTTP Error 403: Forbidden
2007-12-07,2007,December,12,Q4,Friday,200,"[2, 4, 32, 43, 48]","[1, 7]",129,2,3,1,4,2,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-12-2007,HTTP Error 403: Forbidden
2007-12-14,2007,December,12,Q4,Friday,201,"[8, 25, 30, 36, 44]","[3, 4]",143,2,3,1,4,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-12-2007,HTTP Error 403: Forbidden
2007-12-21,2007,December,12,Q4,Friday,202,"[7, 9, 28, 37, 44]","[6, 7]",125,2,3,3,2,3,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-12-2007,HTTP Error 403: Forbidden
2007-12-28,2007,December,12,Q4,Friday,203,"[20, 21, 22, 31, 45]","[7, 9]",139,3,2,3,2,4,2,16,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-12-2007,HTTP Error 403: Forbidden
2008-01-04,2008,January,1,Q1,Friday,204,"[10, 12, 24, 25, 41]","[3, 5]",112,4,1,2,3,4,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-01-2008,HTTP Error 403: Forbidden
2008-01-11,2008,January,1,Q1,Friday,205,"[8, 24, 36, 49, 50]","[4, 8]",167,2,3,1,4,2,1,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-01-2008,HTTP Error 403: Forbidden
2008-01-18,2008,January,1,Q1,Friday,206,"[14, 16, 23, 40, 46]","[4, 8]",139,3,2,1,4,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-01-2008,HTTP Error 403: Forbidden
2008-01-25,2008,January,1,Q1,Friday,207,"[2, 6, 9, 19, 45]","[7, 8]",81,4,1,3,2,4,0,15,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-01-2008,HTTP Error 403: Forbidden
2008-02-01,2008,February,2,Q1,Friday,208,"[22, 30, 45, 47, 49]","[4, 9]",193,1,4,3,2,2,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-02-2008,HTTP Error 403: Forbidden
2008-02-08,2008,February,2,Q1,Friday,209,"[17, 28, 30, 38, 44]","[1, 4]",157,1,4,1,4,3,0,5,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-02-2008,HTTP Error 403: Forbidden
2008-02-15,2008,February,2,Q1,Friday,210,"[12, 27, 29, 45, 46]","[4, 7]",159,1,4,3,2,3,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-02-2008,HTTP Error 403: Forbidden
2008-02-22,2008,February,2,Q1,Friday,211,"[4, 27, 32, 46, 50]","[8, 9]",159,1,4,1,4,2,0,17,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-22-02-2008,HTTP Error 403: Forbidden
2008-02-29,2008,February,2,Q1,Friday,212,"[12, 37, 40, 47, 49]","[2, 9]",185,1,4,3,2,1,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-29-02-2008,HTTP Error 403: Forbidden
2008-03-07,2008,March,3,Q1,Friday,213,"[2, 7, 14, 17, 35]","[1, 6]",75,4,1,3,2,4,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-07-03-2008,HTTP Error 403: Forbidden
2008-03-14,2008,March,3,Q1,Friday,214,"[13, 21, 25, 35, 48]","[4, 8]",142,3,2,4,1,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-14-03-2008,HTTP Error 403: Forbidden
2008-03-21,2008,March,3,Q1,Friday,215,"[2, 10, 18, 22, 36]","[4, 6]",88,4,1,0,5,4,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-21-03-2008,HTTP Error 403: Forbidden
2008-03-28,2008,March,3,Q1,Friday,216,"[5, 9, 17, 29, 39]","[3, 6]",99,3,2,5,0,4,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-28-03-2008,HTTP Error 403: Forbidden
2008-04-04,2008,April,4,Q2,Friday,217,"[11, 13, 18, 37, 47]","[1, 6]",126,3,2,4,1,3,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-04-2008,HTTP Error 403: Forbidden
2008-04-11,2008,April,4,Q2,Friday,218,"[6, 25, 30, 45, 50]","[5, 7]",156,2,3,2,3,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-04-2008,HTTP Error 403: Forbidden
2008-04-18,2008,April,4,Q2,Friday,219,"[3, 6, 7, 27, 50]","[5, 9]",93,3,2,3,2,4,1,14,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-04-2008,HTTP Error 403: Forbidden
2008-04-25,2008,April,4,Q2,Friday,220,"[4, 19, 26, 27, 30]","[3, 8]",106,2,3,2,3,5,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-04-2008,HTTP Error 403: Forbidden
2008-05-02,2008,May,5,Q2,Friday,221,"[2, 26, 37, 45, 48]","[4, 8]",158,1,4,2,3,2,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-02-05-2008,HTTP Error 403: Forbidden
2008-05-09,2008,May,5,Q2,Friday,222,"[8, 9, 40, 42, 45]","[6, 7]",144,2,3,2,3,2,1,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-09-05-2008,HTTP Error 403: Forbidden
2008-05-16,2008,May,5,Q2,Friday,223,"[6, 9, 15, 25, 38]","[4, 9]",93,4,1,3,2,4,0,13,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-16-05-2008,HTTP Error 403: Forbidden
2008-05-23,2008,May,5,Q2,Friday,224,"[5, 9, 19, 21, 38]","[1, 7]",92,4,1,4,1,4,0,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-23-05-2008,HTTP Error 403: Forbidden
2008-05-30,2008,May,5,Q2,Friday,225,"[5, 7, 14, 20, 49]","[2, 8]",95,4,1,3,2,4,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-30-05-2008,HTTP Error 403: Forbidden
2008-06-06,2008,June,6,Q2,Friday,226,"[7, 19, 21, 40, 50]","[2, 9]",137,3,2,3,2,3,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-06-06-2008,HTTP Error 403: Forbidden
2008-06-13,2008,June,6,Q2,Friday,227,"[13, 16, 37, 44, 50]","[1, 9]",160,2,3,2,3,2,0,10,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-13-06-2008,HTTP Error 403: Forbidden
2008-06-20,2008,June,6,Q2,Friday,228,"[8, 11, 36, 37, 45]","[3, 5]",137,2,3,3,2,2,1,8,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-20-06-2008,HTTP Error 403: Forbidden
2008-06-27,2008,June,6,Q2,Friday,229,"[5, 20, 26, 44, 50]","[5, 7]",145,2,3,1,4,3,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-27-06-2008,HTTP Error 403: Forbidden
2008-07-04,2008,July,7,Q3,Friday,230,"[7, 19, 22, 27, 48]","[5, 7]",123,3,2,3,2,4,0,12,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-04-07-2008,HTTP Error 403: Forbidden
2008-07-11,2008,July,7,Q3,Friday,231,"[9, 11, 13, 19, 37]","[3, 4]",89,4,1,5,0,4,0,7,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-11-07-2008,HTTP Error 403: Forbidden
2008-07-18,2008,July,7,Q3,Friday,232,"[10, 14, 16, 29, 44]","[5, 6]",113,3,2,1,4,4,0,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-18-07-2008,HTTP Error 403: Forbidden
2008-07-25,2008,July,7,Q3,Friday,233,"[7, 11, 15, 24, 29]","[2, 7]",86,4,1,4,1,5,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-25-07-2008,HTTP Error 403: Forbidden
2008-08-01,2008,August,8,Q3,Friday,234,"[1, 22, 25, 40, 50]","[1, 8]",138,3,2,2,3,3,0,9,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-01-08-2008,HTTP Error 403: Forbidden
2008-08-08,2008,August,8,Q3,Friday,235,"[4, 5, 15, 16, 45]","[4, 7]",85,4,1,3,2,4,2,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-08-08-2008,HTTP Error 403: Forbidden
2008-08-15,2008,August,8,Q3,Friday,236,"[11, 17, 18, 26, 31]","[5, 6]",103,3,2,3,2,5,1,11,,,,False,,,,,https://www.lottery.co.uk/euromillions/results-15-08-2008,HTTP Error 403: Forbidden
